issue_id;url;code_seq_with_all_codes;code_seq_abbreviated;code_seq_with_selected_codes;step_seq_with_all_codes;step_seq_with_selected_codes;simplified_step_seq_with_all_codes;simplified_step_seq_with_selected_codes;unsorted_step_sequence_set;sorted_step_sequence_set;n_code_seq_all_codes;n_code_seq_selected_codes;n_step_seq_all_codes;n_step_seq_selected_codes;n_simplified_step_seq_all_codes;n_simplified_step_seq_selected_codes
1593658;https://bugzilla.mozilla.org/show_bug.cgi?id=1593658;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION;PRB_DES,PRB_MOTIV,COD_IMP,SOL_VER;PRB_DES,PRB_MOTIV,COD_IMP,SOL_VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;IMPL,ISU_DES,VER;4;4;3;3;3;3
1598488;https://bugzilla.mozilla.org/show_bug.cgi?id=1598488;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,QUESTION,ANSWER_TO_QUESTION,SOLUTION_REVIEW,SOLUTION_REVIEW,REPRODUCTION_REQUEST,PROBLEM_CAUSE_IDENTIFICATION,CODE_IMPLEMENTATION,STATUS_UPDATE,CLARIFICATION;PRB_DES,PRB_MOTIV,PRB_REV_REQ,PRB_REV,QUESTN,ANS_TO_Q,SOL_REV,SOL_REV,REP_REQ,PRB_CUS_IDN,COD_IMP,STATS_UP,CLARIFTN;PRB_DES,PRB_MOTIV,PRB_REV,SOL_REV,SOL_REV,PRB_CUS_IDN,COD_IMP;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,SOL_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,SOL_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,SOL_DES,IMPL;IMPL,ISU_ANLYS,ISU_DES,SOL_DES;13;13;6;5;6;5
1600320;https://bugzilla.mozilla.org/show_bug.cgi?id=1600320;PROBLEM_DESCRIPTION,PROBLEM_REVIEW,PROBLEM_MOTIVATION,PROBLEM_MOTIVATION,ISSUE_METADATA_CHANGE,ADDITIONAL_CONSIDERATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION;PRB_DES,PRB_REV,PRB_MOTIV,PRB_MOTIV,ISUE_REP_DCSN,ADD_CON,COD_IMP,COD_IMP;PRB_DES,PRB_REV,PRB_MOTIV,PRB_MOTIV,COD_IMP,COD_IMP;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,IMPL;IMPL,ISU_ANLYS,ISU_DES;8;8;4;4;4;4
1614706;https://bugzilla.mozilla.org/show_bug.cgi?id=1614706;PROBLEM_DESCRIPTION,PROBLEM_REVIEW,PROBLEM_MOTIVATION,ISSUE_METADATA_CHANGE,ADDITIONAL_CONSIDERATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION;PRB_DES,PRB_REV,PRB_MOTIV,ISUE_REP_DCSN,ADD_CON,COD_IMP,COD_IMP;PRB_DES,PRB_REV,PRB_MOTIV,COD_IMP,COD_IMP;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL;ISU_DES,ISU_ANLYS,IMPL;IMPL,ISU_ANLYS,ISU_DES;7;7;4;4;4;4
1623400;https://bugzilla.mozilla.org/show_bug.cgi?id=1623400;PROBLEM_DESCRIPTION,SCREENSHOT,S2R,PROBLEM_DESCRIPTION,QUESTION,QUESTION,ISSUE_METADATA_CHANGE,ANSWER_TO_QUESTION,REPRODUCTION_ATTEMPT,REPRODUCTION_ATTEMPT,QUESTION,ANSWER_TO_QUESTION,PROBLEM_LOCALIZATION,ADDITIONAL_CONSIDERATION,QUESTION,QUESTION,ANSWER_TO_QUESTION,PROBLEM_REVIEW,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,STATUS_UPDATE,QUESTION,ADDITIONAL_CONSIDERATION,STACK_TRACE,PROBLEM_REVIEW,PROBLEM_REVIEW,QUESTION,CLARIFICATION,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,QUESTION,QUESTION,SOLUTION_REVIEW,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,SOLUTION_REVIEW,REPRODUCTION_ATTEMPT,REPRODUCTION_ATTEMPT,PROBLEM_REVIEW,PROBLEM_REVIEW,QUESTION,QUESTION,CLARIFICATION,PROBLEM_CAUSE_IDENTIFICATION,CODE_IMPLEMENTATION,PROBLEM_REVIEW,QUESTION,CLARIFICATION,PROBLEM_REVIEW,STATUS_UPDATE,QUESTION,QUESTION,CLARIFICATION,REPRODUCTION_ATTEMPT,QUESTION,NEW_ISSUE_FILING,PROBLEM_CAUSE_IDENTIFICATION,POTENTIAL_SOLUTION_DESIGN,QUESTION,CLARIFICATION,ANSWER_TO_QUESTION,CLARIFICATION,CLARIFICATION,CODE_IMPLEMENTATION,QUESTION,ISSUE_IMPACT,CLARIFICATION,SOLUTION_VERIFICATION,CLARIFICATION;PRB_DES,SCRN_ST,S2R,PRB_DES,QUESTN,QUESTN,ISUE_REP_DCSN,ANS_TO_Q,REP_ATT,REP_ATT,QUESTN,ANS_TO_Q,PRB_LOC,ADD_CON,QUESTN,QUESTN,ANS_TO_Q,PRB_REV,PRB_REV_REQ,PRB_REV,STATS_UP,QUESTN,ADD_CON,STC_TRC,PRB_REV,PRB_REV,QUESTN,CLARIFTN,PRB_REV_REQ,PRB_REV,QUESTN,QUESTN,SOL_REV,POT_SOL_DES,SOL_REV,SOL_REV,REP_ATT,REP_ATT,PRB_REV,PRB_REV,QUESTN,QUESTN,CLARIFTN,PRB_CUS_IDN,COD_IMP,PRB_REV,QUESTN,CLARIFTN,PRB_REV,STATS_UP,QUESTN,QUESTN,CLARIFTN,REP_ATT,QUESTN,FLD_NW_ISUE,PRB_CUS_IDN,POT_SOL_DES,QUESTN,CLARIFTN,ANS_TO_Q,CLARIFTN,CLARIFTN,COD_IMP,QUESTN,ISUE_IMPCT,CLARIFTN,SOL_VER,CLARIFTN;PRB_DES,SCRN_ST,S2R,PRB_DES,REP_ATT,REP_ATT,PRB_LOC,PRB_REV,PRB_REV,STC_TRC,PRB_REV,PRB_REV,PRB_REV,SOL_REV,POT_SOL_DES,SOL_REV,SOL_REV,REP_ATT,REP_ATT,PRB_REV,PRB_REV,PRB_CUS_IDN,COD_IMP,PRB_REV,PRB_REV,REP_ATT,PRB_CUS_IDN,POT_SOL_DES,COD_IMP,SOL_VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL,ISU_ANLYS,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL,ISU_ANLYS,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL,ISU_ANLYS,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,ISU_ANLYS,IMPL,ISU_ANLYS,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,ISU_REP,SOL_DES,VER;69;69;15;15;15;15
1624268;https://bugzilla.mozilla.org/show_bug.cgi?id=1624268;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,SOLUTION_REVIEW_REQUEST,SOLUTION_REVIEW_REQUEST,POTENTIAL_SOLUTION_DESIGN,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,POT_SOL_DES,SOL_REV,SOL_REV_REQ,SOL_REV_REQ,POT_SOL_DES,POT_SOL_DES,COD_IMP,COD_IMP,COD_IMP,COD_IMP,IMP_REVRSN,COD_IMP;PRB_DES,POT_SOL_DES,SOL_REV,POT_SOL_DES,POT_SOL_DES,COD_IMP,COD_IMP,COD_IMP,COD_IMP,IMP_REVRSN,COD_IMP;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER;IMPL,ISU_DES,SOL_DES,VER;13;13;5;5;5;5
1625850;https://bugzilla.mozilla.org/show_bug.cgi?id=1625850;PROBLEM_DESCRIPTION,ERROR_MESSAGE,S2R,REPRODUCTION_ATTEMPT,PROBLEM_CAUSE_IDENTIFICATION,STATUS_UPDATE,SOLVED_BY_OTHER_ISSUE;PRB_DES,ERR_MSG,S2R,REP_ATT,PRB_CUS_IDN,STATS_UP,SLVD_BY_ISUE;PRB_DES,ERR_MSG,S2R,REP_ATT,PRB_CUS_IDN;ISU_DES,ISU_REP,ISU_ANLYS;ISU_DES,ISU_REP,ISU_ANLYS;ISU_DES,ISU_REP,ISU_ANLYS;ISU_DES,ISU_REP,ISU_ANLYS;ISU_DES,ISU_REP,ISU_ANLYS;ISU_ANLYS,ISU_DES,ISU_REP;7;7;3;3;3;3
1629902;https://bugzilla.mozilla.org/show_bug.cgi?id=1629902;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;3;3;2;2;2;2
1637897;https://bugzilla.mozilla.org/show_bug.cgi?id=1637897;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;3;3;2;2;2;2
1640135;https://bugzilla.mozilla.org/show_bug.cgi?id=1640135;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,ISSUE_METADATA_CHANGE,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,POT_SOL_DES,SOL_REV,ISUE_REP_DCSN,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_IMP;PRB_DES,PRB_MOTIV,POT_SOL_DES,SOL_REV,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_IMP;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;10;10;3;3;3;3
1651332;https://bugzilla.mozilla.org/show_bug.cgi?id=1651332;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_REVIEW,QUESTION,ANSWER_TO_QUESTION,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,SOLUTION_REVIEW,SOLUTION_REVIEW,SOLUTION_REVIEW,SOLUTION_REVIEW,SOLUTION_REVIEW,SOLUTION_REVIEW,CLARIFICATION,SOLUTION_VERIFICATION,COLLATERAL_PROBLEM_ANALYSIS,NEW_ISSUE_FILING,QUESTION,CLARIFICATION,ANSWER_TO_QUESTION,ANSWER_TO_QUESTION;PRB_DES,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_REV,QUESTN,ANS_TO_Q,POT_SOL_DES,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,CLARIFTN,SOL_VER,CO_PRB_CUS,FLD_NW_ISUE,QUESTN,CLARIFTN,ANS_TO_Q,ANS_TO_Q;PRB_DES,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_IMP,COD_REV,POT_SOL_DES,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_REV,SOL_VER,CO_PRB_CUS;ISU_DES,IMPL,CR,SOL_DES,VER;ISU_DES,IMPL,CR,SOL_DES,VER;ISU_DES,IMPL,CR,SOL_DES,VER;ISU_DES,IMPL,CR,SOL_DES,VER;ISU_DES,IMPL,CR,SOL_DES,VER;CR,IMPL,ISU_DES,SOL_DES,VER;25;25;5;5;5;5
1651593;https://bugzilla.mozilla.org/show_bug.cgi?id=1651593;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,PRB_REV_REQ,PRB_REV,COD_IMP;PRB_DES,PRB_MOTIV,PRB_REV,COD_IMP;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;IMPL,ISU_ANLYS,ISU_DES;5;5;3;3;3;3
1654383;https://bugzilla.mozilla.org/show_bug.cgi?id=1654383;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_POTENTIAL_SOLUTION,SOLUTION_REVIEW,COLLATERAL_POTENTIAL_SOLUTION,CODE_REVIEW_REQUEST,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP,IMP_REVRSN,CO_PRB_CUS,CO_POT_SOL,SOL_REV,CO_POT_SOL,COD_REV_REQ,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP,IMP_REVRSN,CO_PRB_CUS,CO_POT_SOL,SOL_REV,CO_POT_SOL,COD_IMP;ISU_DES,IMPL,VER,SOL_DES,VER,CR,IMPL;ISU_DES,IMPL,VER,SOL_DES,VER,IMPL;ISU_DES,IMPL,VER,SOL_DES,VER,CR,IMPL;ISU_DES,IMPL,VER,SOL_DES,VER,IMPL;ISU_DES,IMPL,VER,SOL_DES;IMPL,ISU_DES,SOL_DES,VER;10;10;7;6;7;6
1662097;https://bugzilla.mozilla.org/show_bug.cgi?id=1662097;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1666607;https://bugzilla.mozilla.org/show_bug.cgi?id=1666607;PROBLEM_DESCRIPTION,REQUIREMENT,STACK_TRACE,ISSUE_METADATA_CHANGE,PROBLEM_REVIEW,TEST_CASES,TEST_CASES,REPRODUCTION_ATTEMPT,REPRODUCTION_ATTEMPT,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,PROBLEM_REVIEW_REQUEST,CODE_IMPLEMENTATION;PRB_DES,REQRMNT,STC_TRC,ISUE_REP_DCSN,PRB_REV,TST_CS,TST_CS,REP_ATT,REP_ATT,PRB_REV_REQ,PRB_REV,PRB_REV_REQ,COD_IMP;PRB_DES,STC_TRC,PRB_REV,TST_CS,TST_CS,REP_ATT,REP_ATT,PRB_REV,COD_IMP;ISU_DES,ISU_ANLYS,ISU_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,ISU_REP,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,ISU_REP,IMPL;IMPL,ISU_ANLYS,ISU_DES,ISU_REP;13;13;6;6;6;6
1677183;https://bugzilla.mozilla.org/show_bug.cgi?id=1677183;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,PROBLEM_REVIEW,CODE_IMPLEMENTATION,CODE_REVIEW,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,PRB_REV,COD_IMP,COD_REV,IMP_REVRSN,COD_IMP;PRB_DES,PRB_MOTIV,PRB_REV,COD_IMP,COD_REV,IMP_REVRSN,COD_IMP;ISU_DES,ISU_ANLYS,IMPL,CR,VER,IMPL;ISU_DES,ISU_ANLYS,IMPL,CR,VER,IMPL;ISU_DES,ISU_ANLYS,IMPL,CR,VER,IMPL;ISU_DES,ISU_ANLYS,IMPL,CR,VER,IMPL;ISU_DES,ISU_ANLYS,IMPL,CR,VER;CR,IMPL,ISU_ANLYS,ISU_DES,VER;7;7;6;6;6;6
1683093;https://bugzilla.mozilla.org/show_bug.cgi?id=1683093;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,QUESTION;PRB_DES,COD_IMP,COD_IMP,COD_IMP,QUESTN;PRB_DES,COD_IMP,COD_IMP,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;5;5;2;2;2;2
1686219;https://bugzilla.mozilla.org/show_bug.cgi?id=1686219;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_REVIEW_REQUEST;PRB_DES,PRB_MOTIV,COD_IMP,COD_IMP,COD_IMP,COD_REV_REQ;PRB_DES,PRB_MOTIV,COD_IMP,COD_IMP,COD_IMP;ISU_DES,IMPL,CR;ISU_DES,IMPL;ISU_DES,IMPL,CR;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;6;6;3;2;3;2
1686238;https://bugzilla.mozilla.org/show_bug.cgi?id=1686238;PROBLEM_DESCRIPTION,ISSUE_METADATA_CHANGE,CODE_UPDATE_REQUEST,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION,QUESTION,CODE_IMPLEMENTATION,ISSUE_IMPACT,CODE_IMPLEMENTATION;PRB_DES,ISUE_REP_DCSN,COD_UP_REQ,COD_IMP,SOL_VER,QUESTN,COD_IMP,ISUE_IMPCT,COD_IMP;PRB_DES,COD_IMP,SOL_VER,COD_IMP,COD_IMP;ISU_DES,CR,IMPL,VER,IMPL;ISU_DES,IMPL,VER,IMPL;ISU_DES,CR,IMPL,VER,IMPL;ISU_DES,IMPL,VER,IMPL;ISU_DES,IMPL,VER;IMPL,ISU_DES,VER;9;9;5;4;5;4
1688325;https://bugzilla.mozilla.org/show_bug.cgi?id=1688325;PROBLEM_DESCRIPTION,FILED_FROM_OTHER_ISSUE,S2R,PROBLEM_DESCRIPTION,PROBLEM_REVIEW_REQUEST,PROBLEM_REVIEW,PROBLEM_REVIEW,SCREENSHOT,SCREENSHOT,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,FLD_FRM_ISUE,S2R,PRB_DES,PRB_REV_REQ,PRB_REV,PRB_REV,SCRN_ST,SCRN_ST,COD_IMP,IMP_REVRSN,COD_IMP;PRB_DES,FLD_FRM_ISUE,S2R,PRB_DES,PRB_REV,PRB_REV,SCRN_ST,SCRN_ST,COD_IMP,IMP_REVRSN,COD_IMP;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,VER,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,VER,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,VER,IMPL;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,VER,IMPL;ISU_DES,ISU_ANLYS,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,VER;12;12;6;6;6;6
1705253;https://bugzilla.mozilla.org/show_bug.cgi?id=1705253;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;3;3;2;2;2;2
1705768;https://bugzilla.mozilla.org/show_bug.cgi?id=1705768;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1706916;https://bugzilla.mozilla.org/show_bug.cgi?id=1706916;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1716655;https://bugzilla.mozilla.org/show_bug.cgi?id=1716655;PROBLEM_DESCRIPTION,TEST_CASES,STACK_TRACE,REPRODUCTION_ATTEMPT,CLARIFICATION,CODE_IMPLEMENTATION,QUESTION;PRB_DES,TST_CS,STC_TRC,REP_ATT,CLARIFTN,COD_IMP,QUESTN;PRB_DES,TST_CS,STC_TRC,REP_ATT,COD_IMP;ISU_DES,ISU_REP,IMPL;ISU_DES,ISU_REP,IMPL;ISU_DES,ISU_REP,IMPL;ISU_DES,ISU_REP,IMPL;ISU_DES,ISU_REP,IMPL;IMPL,ISU_DES,ISU_REP;7;7;3;3;3;3
1718748;https://bugzilla.mozilla.org/show_bug.cgi?id=1718748;PROBLEM_DESCRIPTION,SCREENSHOT,S2R,PROBLEM_DESCRIPTION,PROBLEM_LOCALIZATION,PROBLEM_LOCALIZATION,PROBLEM_REVIEW_REQUEST,ISSUE_METADATA_CHANGE,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION,CLARIFICATION;PRB_DES,SCRN_ST,S2R,PRB_DES,PRB_LOC,PRB_LOC,PRB_REV_REQ,ISUE_REP_DCSN,COD_IMP,SOL_VER,CLARIFTN;PRB_DES,SCRN_ST,S2R,PRB_DES,PRB_LOC,PRB_LOC,COD_IMP,SOL_VER;ISU_DES,ISU_ANLYS,IMPL,VER;ISU_DES,ISU_ANLYS,IMPL,VER;ISU_DES,ISU_ANLYS,IMPL,VER;ISU_DES,ISU_ANLYS,IMPL,VER;ISU_DES,ISU_ANLYS,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,VER;11;11;4;4;4;4
1732739;https://bugzilla.mozilla.org/show_bug.cgi?id=1732739;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1733898;https://bugzilla.mozilla.org/show_bug.cgi?id=1733898;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;3;3;2;2;2;2
1742664;https://bugzilla.mozilla.org/show_bug.cgi?id=1742664;PROBLEM_DESCRIPTION,SOLVED_BY_OTHER_ISSUE;PRB_DES,SLVD_BY_ISUE;PRB_DES;ISU_DES;ISU_DES;ISU_DES;ISU_DES;ISU_DES;ISU_DES;2;2;1;1;1;1
1742770;https://bugzilla.mozilla.org/show_bug.cgi?id=1742770;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,STACK_TRACE,QUESTION,ADDITIONAL_CONSIDERATION,ISSUE_METADATA_CHANGE,STACK_TRACE,TEST_CASES,PROBLEM_REVIEW_REQUEST,SOLUTION_REVIEW,SOLUTION_REVIEW,CODE_IMPLEMENTATION,UPLIFT_NOMINATION_REQUEST,CLARIFICATION;PRB_DES,POT_SOL_DES,STC_TRC,QUESTN,ADD_CON,ISUE_REP_DCSN,STC_TRC,TST_CS,PRB_REV_REQ,SOL_REV,SOL_REV,COD_IMP,UPLFT_NOM_REQ,CLARIFTN;PRB_DES,POT_SOL_DES,STC_TRC,STC_TRC,TST_CS,SOL_REV,SOL_REV,COD_IMP;ISU_DES,SOL_DES,ISU_DES,ISU_ANLYS,SOL_DES,IMPL;ISU_DES,SOL_DES,ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,ISU_DES,ISU_ANLYS,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;14;14;6;5;6;3
1748376;https://bugzilla.mozilla.org/show_bug.cgi?id=1748376;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1748902;https://bugzilla.mozilla.org/show_bug.cgi?id=1748902;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1751268;https://bugzilla.mozilla.org/show_bug.cgi?id=1751268;PROBLEM_DESCRIPTION,STACK_TRACE,PROBLEM_LOCALIZATION,PROBLEM_LOCALIZATION,REPRODUCTION_ATTEMPT,STATUS_UPDATE,SOLVED_BY_OTHER_ISSUE;PRB_DES,STC_TRC,PRB_LOC,PRB_LOC,REP_ATT,STATS_UP,SLVD_BY_ISUE;PRB_DES,STC_TRC,PRB_LOC,PRB_LOC,REP_ATT;ISU_DES,ISU_ANLYS,ISU_REP;ISU_DES,ISU_ANLYS,ISU_REP;ISU_DES,ISU_ANLYS,ISU_REP;ISU_DES,ISU_ANLYS,ISU_REP;ISU_DES,ISU_ANLYS,ISU_REP;ISU_ANLYS,ISU_DES,ISU_REP;7;7;3;3;3;3
